0.64703304;0.7763199;10.061034
0.5823896;0.8343793;10.007165
0.39983168;0.7589619;10.117298
0.12449849;0.5518635;10.274118
0.21428105;0.41240123;10.326791
0.28491;0.39983168;10.347141
0.12868834;0.4369418;10.333973
-0.06943185;0.45070848;10.304046
-0.3453636;0.34835634;10.155605
-0.3405752;0.23104046;9.968259
-0.22505496;0.29388827;9.962274
-0.092176765;0.4902128;9.986216
-0.09816227;0.3812766;9.97604
-0.18315643;0.16160862;10.056845
-0.21308395;0.11611878;10.222044
-0.09876082;0.12150574;10.129868
-0.11731588;0.25139117;10.081385
-0.17896658;0.23044191;10.172364
-0.219668;0.15023616;10.189722
-0.18195933;0.048482586;10.266935
-0.19033903;0.046088383;10.241198
-0.18914193;0.110133275;10.046669
-0.15382746;0.18854338;10.028712
-0.16998832;0.108936176;10.245388
-0.23642741;0.021547815;10.348338
-0.11133038;0.1604115;10.186729
-0.008978256;0.20530279;10.100538
0.07062895;0.26396075;10.211869
0.05626374;0.22146365;10.2896805
0.019752163;0.15981296;10.250774
-0.11312603;0.095768064;10.243592
0.010773907;0.18435353;10.291476
0.15203181;0.22685061;10.477625
0.093373865;0.14844051;10.475829
-0.049679685;0.14664486;10.246585
-0.053869538;0.12988544;10.18254
0.005985504;0.12629414;10.247782
0.018555064;0.095768064;10.326192
-0.036511578;0.20590134;10.144831
-0.12569559;0.17238252;10.110714
-0.031124622;0.130484;10.15381
-0.08140286;0.11372458;10.210671
-0.19393034;0.08798691;10.172364
-0.20051439;0.05925649;10.198102
-0.108936176;0.13587095;10.178948
-0.13227965;0.14185645;10.197504
-0.046686932;0.110731825;10.30225
-0.089782566;0.07182605;10.357915
-0.20949265;0.036511578;10.33517
-0.19991584;0.107140526;10.345944
-0.22266077;0.2160767;10.2406
-0.19273324;0.24361002;10.139444
-0.12210429;0.3393781;10.174759
-0.12389994;0.2633622;10.169372
-0.17956513;0.219668;10.235212
-0.1945289;0.11552023;10.222643
-0.10235212;0.1376666;10.260351
-0.12868834;0.12749124;10.16578
-0.1316811;0.065242;10.237008
-0.110133275;-0.013766659;10.299856
-0.12749124;0.022744916;10.26933
-0.11731588;0.12330139;10.089166
-0.05566519;0.25198972;10.007165
0.10055647;0.272939;10.080188
0.047285482;0.18076223;10.150218
-0.017357962;0.18974048;10.114903
-0.047884032;0.23343466;10.027515
-0.08200141;0.16759412;10.180744
-0.08080431;-0.004189853;10.301053
-0.18614918;-0.0700304;10.305841
-0.17118542;0.036511578;10.307038
-0.074220255;0.088585466;10.290278
-0.014963761;0.14185645;10.163984
-0.10474633;0.1388637;10.171167
-0.11971009;0.031124622;10.386047
-0.16400282;0.027533319;10.36031
-0.16220717;0.06344634;10.208278
-0.12449849;0.08200141;10.245388
-0.08619126;0.046686932;10.332776
-0.12749124;0.031124622;10.272921
-0.075417355;0.047285482;10.188525
-0.08619126;0.046088383;10.1861315
-0.107140526;0.04070143;10.23222
-0.0712275;0.006584055;10.208876
-0.074220255;0.061052144;10.257359
-0.046686932;0.076614454;10.29806
-0.02813187;0.061650693;10.141838
-0.022146367;0.110731825;10.084976
0.059855044;0.17417817;10.174759
-0.033518825;0.13467385;10.147225
-0.08559271;0.027533319;10.223241
-0.05626374;0.023942016;10.346542
-0.05805939;0.12509704;10.254965
-0.05925649;0.14664486;10.176555
0.02633622;0.077213004;10.333973
-0.108936176;-0.021547815;10.493188
-0.094570965;0.008978256;10.350733
-0.06823475;0.110731825;10.178948
0.01616086;0.15322891;10.08737
0.034117375;0.11611878;10.189124
0.023343466;0.032920275;10.320207
0.04129998;-0.0017956513;10.256162
0.008379706;0.046088383;10.11251
-0.022744916;0.10115502;10.098145
-0.055066638;0.02633622;10.309433
-0.065242;0.04189853;10.25257
-0.04189853;0.11432313;10.176555
0.021547815;0.21547815;10.153211
-0.014963761;0.15622166;10.284293
-0.0035913025;0.10354923;10.371083
-0.0724246;0.08499416;10.368689
0.01436521;0.10055647;10.323199
0.044891283;0.11611878;10.2735195
0.05686229;0.17836803;10.117896
0.060453594;0.12928689;10.205285
0.020949265;0.142455;10.200497
0.030526072;0.10474633;10.116699
0.05566519;0.09876082;10.152014
0.05925649;0.16998832;10.057443
0.077213004;0.26156655;10.100538
0.12449849;0.1592144;10.2417965
0.089782566;0.2208651;10.340557
0.05626374;0.25079262;10.2406
0.076015905;0.25737667;10.3453455
0.079008654;0.18854338;10.435727
0.061650693;0.16938977;10.295067
0.061052144;0.15981296;10.312426
0.09636662;0.10175357;10.396821
-0.010773907;0.08499416;10.207081
0.05207389;0.16101007;10.080188
0.095768064;0.2208651;10.01315
0.05686229;0.23163901;10.0269165
0.046686932;0.18255788;10.092757
0.093972415;0.23104046;10.084377
0.11791443;0.31304187;10.141838
0.11851298;0.23642741;10.381857
0.0796072;0.18614918;10.282497
0.077811554;0.30286652;10.242993
0.078410104;0.25857377;10.356119
0.04189853;0.20231004;10.235811
0.11791443;0.29269117;10.2495775
0.053869538;0.23044191;10.251971
0.110133275;0.14963761;10.299257
0.18974048;0.24420857;10.245388
0.18734628;0.3681085;10.025121
0.21547815;0.3549404;10.140042
0.23343466;0.22385786;10.324995
0.18076223;0.272939;10.175956
0.23523031;0.40402153;10.10413
0.31184477;0.40162733;10.180145
0.27832595;0.38367084;10.266336
0.23044191;0.29388827;10.305243
0.26515785;0.29628247;10.354323
0.24361002;0.27712885;10.250774
0.23463176;0.30166942;10.198701
0.24959552;0.22924481;10.111911
0.2633622;0.25857377;10.108319
0.23343466;0.21188685;10.186729
0.2789245;0.14844051;10.251373
0.30047232;0.1592144;10.221446
0.3854665;0.26156655;10.254965
0.46686932;0.23044191;10.318411
0.50876784;0.23642741;10.345944
0.5081693;0.24301147;10.275913
0.49440265;0.22266077;10.3226
0.50517654;0.17058687;10.278907
0.4794389;0.24779987;10.171766
0.44711718;0.23523031;10.149021
0.439336;0.19572599;10.277709
0.36391866;0.19512744;10.171766
0.3196259;0.26515785;9.975441
0.39085343;0.24899697;10.087969
0.48123455;0.20410569;10.283695
0.48841715;0.27114335;10.237606
0.5177461;0.27473465;10.2495775
0.47644615;0.260968;10.23222
0.45250413;0.22565351;10.181941
0.5315128;0.25498247;10.254965
0.4842273;0.20590134;10.266336
0.39145198;0.18914193;10.196306
0.45549688;0.19572599;10.241198
0.521936;0.15741876;10.275315
0.5327099;0.12330139;10.238205
0.54168814;0.13467385;10.223241
0.5081693;0.08678981;10.187328
0.48123455;0.046088383;10.1939125
0.4381389;0.046088383;10.151415
0.42197806;0.06584055;10.044873
0.3609259;0.039504327;10.052056
0.29688102;0.022744916;10.132261
0.31124622;0.0664391;10.157401
0.31364042;0.15083471;10.198701
0.31902736;0.2112883;10.180145
0.24660277;0.19991584;10.150218
0.3238158;0.16639702;10.333375
0.20829555;0.20410569;10.20289
0.14784196;0.25737667;10.213664
0.19931729;0.17477672;10.378864
0.12090719;0.15083471;10.447698
0.0077811554;0.11252748;10.374076
-0.03172317;0.15203181;10.2974615
-0.04309563;0.1933318;10.175956
-0.095169514;0.21068975;10.196905
-0.13706805;0.15861586;10.201095
-0.20470424;0.14425065;10.233417
-0.29209262;0.13946225;10.201694
-0.29747957;0.21428105;10.310031
-0.25917232;0.207697;10.281301
-0.28311434;0.24899697;10.219051
-0.27353755;0.24720132;10.17835
-0.24001873;0.28191724;10.109517
-0.24181437;0.25378537;10.166379
-0.27473465;0.16101007;10.242993
-0.2669535;0.07182605;10.328587
-0.11731588;0.12030864;10.365098
-0.089184016;0.17178397;10.374675
-0.16759412;0.095169514;10.368091
-0.23223756;0.038307227;10.268132
-0.3465607;0.06284779;10.254965
-0.3393781;-0.011971008;10.332177
-0.29029694;0.013766659;10.234613
-0.2789245;0.14185645;10.080188
-0.24839842;0.050876785;10.216658
-0.26156655;-0.1412579;10.33098
-0.2741361;-0.18734628;10.281301
-0.27234045;-0.108337626;10.238205
-0.1945289;-0.17836803;10.2495775
-0.17238252;-0.22744916;10.271724
-0.1412579;-0.18854338;10.257957
-0.076614454;-0.21667525;10.234613
-0.07182605;-0.16938977;10.341156
-0.02873042;-0.10115502;10.181343
0.006584055;-0.0688333;10.149021
-0.019752163;-0.12210429;10.21546
-0.090381116;-0.16759412;10.205285
-0.090979666;-0.08200141;10.064027
-0.08559271;-0.0011971008;9.998186
-0.12270284;-0.11731588;10.26514
-0.109534726;-0.24839842;10.452486
-0.10534488;-0.20231004;10.337564
-0.109534726;-0.16160862;10.231621
-0.06584055;-0.17717093;10.284293
-0.1340753;-0.15083471;10.347141
-0.12389994;-0.10295067;10.236409
-0.076614454;-0.02633622;10.14543
-0.04309563;-0.095768064;10.268731
-0.207697;-0.14963761;10.214862
-0.2136825;-0.049679685;9.977237
-0.22146365;-0.08619126;10.102933
-0.260968;-0.22565351;10.189722
-0.31423897;-0.21428105;10.208876
-0.2693477;-0.13706805;10.086772
-0.30765492;-0.10235212;10.055647
-0.30945057;-0.12868834;10.094553
-0.24959552;-0.12629414;10.284892
-0.27593175;-0.19093758;10.341754
-0.2837129;-0.14724341;10.291476
-0.23942018;-0.10354923;10.272921
-0.23283611;-0.1376666;10.348937
-0.26635495;-0.090979666;10.279505
-0.23163901;0.025139118;10.126276
-0.25617957;0.045489833;10.190321
-0.3465607;-0.05207389;10.335769
-0.41599256;-0.045489833;10.200497
-0.39504328;-0.013766659;10.251971
-0.43275195;-0.04369418;10.259154
-0.5291186;-0.049679685;10.242993
-0.50038815;-0.077213004;10.256162
-0.4854244;-0.046686932;10.289082
-0.4997896;-0.053869538;10.292673
-0.3489549;-0.11791443;10.329783
-0.2908955;-0.0724246;10.423157
-0.16759412;0.0017956513;10.323199
-0.034117375;0.05925649;10.29387
0.048482586;0.038307227;10.424355
0.095169514;0.04249708;10.399215
0.11791443;0.15502456;10.149619
0.1400608;0.2136825;9.93474
0.18255788;0.27712885;10.092158
0.23582886;0.16160862;10.237606
0.20410569;0.15322891;10.274118
0.23463176;0.17657238;10.232818
0.24001873;0.14844051;10.228029
0.14903906;0.16220717;9.951499
0.08080431;0.22804771;9.820416
0.11791443;0.2220622;10.114903
0.10414778;0.110731825;10.140042
0.048482586;0.12449849;10.160394
0.093972415;0.14544775;10.228029
0.055066638;0.11611878;10.312426
0.088585466;0.074220255;10.399814
0.07182605;0.10235212;10.391434
0.18674773;0.17896658;10.346542
0.15801731;0.20410569;10.333973
0.2208651;0.15442601;10.3639
0.29269117;0.12509704;10.515932
0.5518635;0.22864626;10.511743
0.599149;0.43634325;10.1861315
0.5303157;0.36631286;10.183139
0.54408234;0.17956513;10.515334
0.50876784;0.21547815;10.480618
0.48362875;0.3298013;10.174759
0.41479546;0.36152446;10.057443
0.36511576;0.34117374;10.108918
0.32022446;0.3585317;10.099341
0.17717093;0.25378537;10.077793
0.10235212;0.18076223;10.109517
0.13826515;0.17357962;10.150218
0.18914193;0.15622166;10.187328
0.24899697;0.12270284;10.290278
0.23104046;0.049081136;10.288484
0.3752911;0.20590134;10.229227
0.4866215;0.29388827;10.118495
0.47465047;0.23882163;10.048465
0.51235914;0.25019407;9.895834
0.5626374;0.43873745;9.810242
0.5518635;0.3788824;9.855731
0.56922144;0.19572599;10.1382475
0.427365;0.20949265;10.30225
0.41120413;0.22625206;10.344747
0.57400984;0.43993455;10.266336
0.4914099;0.54049104;10.196905
0.3369839;0.55485624;10.33936
0.26276365;0.5374983;10.337564
